entity              ,left          ,top           ,right      ,bottom    ,time_seconds,time        ,id
person              ,0.17034912    ,0.09346899    ,0.75062746 ,0.9948417 ,27.0        ,00:00:27.000,MGrLtKlC5Sc
person              ,0.16914235    ,0.092291646   ,0.7488722  ,0.9923901 ,27.12       ,00:00:27.120,MGrLtKlC5Sc
tie                 ,0.41290897    ,0.550938      ,0.47676486 ,0.98919475,0.0         ,00:00:00.000,MGrLtKlC5Sc
tie                 ,0.41447216    ,0.55823135    ,0.47744656 ,0.98949593,0.12        ,00:00:00.120,MGrLtKlC5Sc
tie                 ,0.41571015    ,0.5584944     ,0.48014188 ,0.98984313,0.24        ,00:00:00.240,MGrLtKlC5Sc
tie                 ,0.4172693     ,0.55483115    ,0.48973483 ,0.9883801 ,0.36        ,00:00:00.360,MGrLtKlC5Sc
tie                 ,0.41942137    ,0.5527423     ,0.49240062 ,0.9886694 ,0.48        ,00:00:00.480,MGrLtKlC5Sc
tie                 ,0.419584      ,0.5518154     ,0.4933591  ,0.9883336 ,0.6         ,00:00:00.600,MGrLtKlC5Sc
tie                 ,0.41976553    ,0.5524507     ,0.49324608 ,0.98723006,0.72        ,00:00:00.720,MGrLtKlC5Sc
tie                 ,0.4204519     ,0.54728955    ,0.49270818 ,0.9883795 ,0.84        ,00:00:00.840,MGrLtKlC5Sc
tie                 ,0.42267075    ,0.53744066    ,0.49228364 ,0.9901031 ,0.96        ,00:00:00.960,MGrLtKlC5Sc
tie                 ,0.42317888    ,0.5297545     ,0.49254638 ,0.9891875 ,1.08        ,00:00:01.080,MGrLtKlC5Sc
tie                 ,0.42060637    ,0.5322844     ,0.49574792 ,0.93854415,1.2         ,00:00:01.200,MGrLtKlC5Sc
tie                 ,0.42240638    ,0.51729316    ,0.49702027 ,0.9237765 ,1.32        ,00:00:01.320,MGrLtKlC5Sc
tie                 ,0.42371118    ,0.50760174    ,0.49918678 ,0.9245491 ,1.44        ,00:00:01.440,MGrLtKlC5Sc
tie                 ,0.43560505    ,0.5064408     ,0.4997864  ,0.91925347,1.56        ,00:00:01.560,MGrLtKlC5Sc
tie                 ,0.44098252    ,0.5028723     ,0.505341   ,0.9184473 ,1.68        ,00:00:01.680,MGrLtKlC5Sc
tie                 ,0.44327936    ,0.5015445     ,0.5082742  ,0.9129561 ,1.8         ,00:00:01.800,MGrLtKlC5Sc
tie                 ,0.443003      ,0.49988854    ,0.5060771  ,0.91494554,1.92        ,00:00:01.920,MGrLtKlC5Sc
tie                 ,0.4414161     ,0.50594723    ,0.50125736 ,0.9188343 ,2.04        ,00:00:02.040,MGrLtKlC5Sc
tie                 ,0.4398281     ,0.5105523     ,0.49911913 ,0.92041755,2.16        ,00:00:02.160,MGrLtKlC5Sc
tie                 ,0.43726447    ,0.50469023    ,0.5047778  ,0.97464395,2.28        ,00:00:02.280,MGrLtKlC5Sc
tie                 ,0.43744224    ,0.5139973     ,0.5037918  ,0.9916825 ,2.4         ,00:00:02.400,MGrLtKlC5Sc
tie                 ,0.43492872    ,0.5248962     ,0.50234985 ,0.9969897 ,2.52        ,00:00:02.520,MGrLtKlC5Sc
tie                 ,0.4318722     ,0.5335981     ,0.5003608  ,0.9958731 ,2.64        ,00:00:02.640,MGrLtKlC5Sc
tie                 ,0.4305446     ,0.53333807    ,0.49818578 ,0.9970818 ,2.76        ,00:00:02.760,MGrLtKlC5Sc
tie                 ,0.42901358    ,0.5354284     ,0.49710196 ,0.9956821 ,2.88        ,00:00:02.880,MGrLtKlC5Sc
tie                 ,0.4278047     ,0.53770345    ,0.49580115 ,0.9940455 ,3.0         ,00:00:03.000,MGrLtKlC5Sc
tie                 ,0.42749375    ,0.53553027    ,0.49483228 ,0.99414736,3.12        ,00:00:03.120,MGrLtKlC5Sc
tie                 ,0.42587623    ,0.54115397    ,0.4951647  ,0.9908071 ,3.24        ,00:00:03.240,MGrLtKlC5Sc
tie                 ,0.42454186    ,0.54173404    ,0.493784   ,0.9913666 ,3.36        ,00:00:03.360,MGrLtKlC5Sc
tie                 ,0.42347628    ,0.54227257    ,0.49261907 ,0.9917592 ,3.48        ,00:00:03.480,MGrLtKlC5Sc
tie                 ,0.4223198     ,0.5441251     ,0.49207333 ,0.99090767,3.6         ,00:00:03.600,MGrLtKlC5Sc
tie                 ,0.42214286    ,0.5444        ,0.49170363 ,0.99133265,3.72        ,00:00:03.720,MGrLtKlC5Sc
tie                 ,0.4219334     ,0.545411      ,0.49163723 ,0.9916332 ,3.84        ,00:00:03.840,MGrLtKlC5Sc
tie                 ,0.4212053     ,0.5484082     ,0.49162632 ,0.9919127 ,3.96        ,00:00:03.960,MGrLtKlC5Sc
tie                 ,0.42063788    ,0.5505257     ,0.4910258  ,0.99158657,4.08        ,00:00:04.080,MGrLtKlC5Sc
tie                 ,0.42012775    ,0.55092025    ,0.4908933  ,0.992048  ,4.2         ,00:00:04.200,MGrLtKlC5Sc
tie                 ,0.42043975    ,0.5504108     ,0.49144533 ,0.99060035,4.32        ,00:00:04.320,MGrLtKlC5Sc
tie                 ,0.42112693    ,0.5496        ,0.49129328 ,0.9915968 ,4.44        ,00:00:04.440,MGrLtKlC5Sc
tie                 ,0.42095378    ,0.54798466    ,0.49193865 ,0.9926307 ,4.56        ,00:00:04.560,MGrLtKlC5Sc
tie                 ,0.4216055     ,0.5447446     ,0.4922849  ,0.9923384 ,4.68        ,00:00:04.680,MGrLtKlC5Sc
tie                 ,0.42224288    ,0.543652      ,0.49305227 ,0.99164295,4.8         ,00:00:04.800,MGrLtKlC5Sc
tie                 ,0.42211458    ,0.5431058     ,0.49274758 ,0.9916131 ,4.92        ,00:00:04.920,MGrLtKlC5Sc
tie                 ,0.42180374    ,0.5430584     ,0.4923303  ,0.991122  ,5.04        ,00:00:05.040,MGrLtKlC5Sc
tie                 ,0.4207353     ,0.5443707     ,0.49213216 ,0.9913441 ,5.16        ,00:00:05.160,MGrLtKlC5Sc
tie                 ,0.42000234    ,0.54478943    ,0.49182427 ,0.9913814 ,5.28        ,00:00:05.280,MGrLtKlC5Sc
tie                 ,0.42036906    ,0.54484594    ,0.49163204 ,0.99169326,5.4         ,00:00:05.400,MGrLtKlC5Sc
tie                 ,0.4206391     ,0.5458262     ,0.49164042 ,0.99135864,5.52        ,00:00:05.520,MGrLtKlC5Sc
tie                 ,0.42080152    ,0.5451449     ,0.49180937 ,0.9916798 ,5.64        ,00:00:05.640,MGrLtKlC5Sc
tie                 ,0.42130855    ,0.5461265     ,0.4922418  ,0.99031174,5.76        ,00:00:05.760,MGrLtKlC5Sc
tie                 ,0.42146942    ,0.54612345    ,0.49219072 ,0.9893205 ,5.88        ,00:00:05.880,MGrLtKlC5Sc
tie                 ,0.42154652    ,0.5459959     ,0.49244726 ,0.9896271 ,6.0         ,00:00:06.000,MGrLtKlC5Sc
tie                 ,0.42148376    ,0.54589045    ,0.49218923 ,0.99005604,6.12        ,00:00:06.120,MGrLtKlC5Sc
tie                 ,0.42149544    ,0.5455851     ,0.49213055 ,0.99095684,6.24        ,00:00:06.240,MGrLtKlC5Sc
tie                 ,0.4208406     ,0.54563713    ,0.49163556 ,0.9903375 ,6.36        ,00:00:06.360,MGrLtKlC5Sc
tie                 ,0.42170808    ,0.5401271     ,0.49116054 ,0.9919461 ,6.48        ,00:00:06.480,MGrLtKlC5Sc
tie                 ,0.42130917    ,0.53740394    ,0.49133986 ,0.9908674 ,6.6         ,00:00:06.600,MGrLtKlC5Sc
tie                 ,0.4216563     ,0.533449      ,0.49165946 ,0.99014235,6.72        ,00:00:06.720,MGrLtKlC5Sc
tie                 ,0.42124727    ,0.5280825     ,0.49121836 ,0.98936266,6.84        ,00:00:06.840,MGrLtKlC5Sc
tie                 ,0.42250738    ,0.5191525     ,0.4900091  ,0.99124485,6.96        ,00:00:06.960,MGrLtKlC5Sc
tie                 ,0.4222726     ,0.5129868     ,0.48988414 ,0.99128246,7.08        ,00:00:07.080,MGrLtKlC5Sc
tie                 ,0.42015213    ,0.5392365     ,0.48286217 ,0.92819434,7.2         ,00:00:07.200,MGrLtKlC5Sc
tie                 ,0.41617933    ,0.5297726     ,0.47998744 ,0.90871936,7.32        ,00:00:07.320,MGrLtKlC5Sc
tie                 ,0.4136713     ,0.5215212     ,0.477396   ,0.9085162 ,7.44        ,00:00:07.440,MGrLtKlC5Sc
tie                 ,0.41141137    ,0.52109474    ,0.47678018 ,0.90501946,7.56        ,00:00:07.560,MGrLtKlC5Sc
tie                 ,0.4112941     ,0.5199677     ,0.47527635 ,0.90595347,7.68        ,00:00:07.680,MGrLtKlC5Sc
tie                 ,0.4109349     ,0.51953477    ,0.47460836 ,0.9097984 ,7.8         ,00:00:07.800,MGrLtKlC5Sc
tie                 ,0.40933743    ,0.52199304    ,0.4735832  ,0.9096602 ,7.92        ,00:00:07.920,MGrLtKlC5Sc
tie                 ,0.40744495    ,0.5262286     ,0.4727037  ,0.9053444 ,8.04        ,00:00:08.040,MGrLtKlC5Sc
tie                 ,0.40695283    ,0.5301008     ,0.47254136 ,0.9058794 ,8.16        ,00:00:08.160,MGrLtKlC5Sc
tie                 ,0.40664193    ,0.543721      ,0.4728558  ,0.90434515,8.28        ,00:00:08.280,MGrLtKlC5Sc
tie                 ,0.40893474    ,0.55182546    ,0.4735869  ,0.9170749 ,8.4         ,00:00:08.400,MGrLtKlC5Sc
tie                 ,0.41340473    ,0.53689766    ,0.4763494  ,0.977821  ,8.52        ,00:00:08.520,MGrLtKlC5Sc
tie                 ,0.4144139     ,0.55672044    ,0.48556942 ,0.9889848 ,8.64        ,00:00:08.640,MGrLtKlC5Sc
tie                 ,0.41829756    ,0.56660604    ,0.49001685 ,0.993623  ,8.76        ,00:00:08.760,MGrLtKlC5Sc
tie                 ,0.41972786    ,0.5716338     ,0.49241906 ,0.9950664 ,8.88        ,00:00:08.880,MGrLtKlC5Sc
tie                 ,0.4201552     ,0.5744501     ,0.49279714 ,0.99348676,9.0         ,00:00:09.000,MGrLtKlC5Sc
tie                 ,0.4190526     ,0.57558906    ,0.49178657 ,0.99261993,9.12        ,00:00:09.120,MGrLtKlC5Sc
tie                 ,0.41747195    ,0.5765469     ,0.49130344 ,0.9911214 ,9.24        ,00:00:09.240,MGrLtKlC5Sc
tie                 ,0.41703725    ,0.5749457     ,0.4904816  ,0.9907949 ,9.36        ,00:00:09.360,MGrLtKlC5Sc
tie                 ,0.41718677    ,0.56925714    ,0.48976523 ,0.9925962 ,9.48        ,00:00:09.480,MGrLtKlC5Sc
tie                 ,0.4174754     ,0.5661378     ,0.489656   ,0.99169815,9.6         ,00:00:09.600,MGrLtKlC5Sc
tie                 ,0.41881156    ,0.561431      ,0.48157662 ,0.99267614,9.72        ,00:00:09.720,MGrLtKlC5Sc
tie                 ,0.4173973     ,0.5580347     ,0.4791968  ,0.99259555,9.84        ,00:00:09.840,MGrLtKlC5Sc
tie                 ,0.4150492     ,0.55497766    ,0.47808075 ,0.9939792 ,9.96        ,00:00:09.960,MGrLtKlC5Sc
tie                 ,0.4135341     ,0.55406094    ,0.47680357 ,0.99206144,10.08       ,00:00:10.080,MGrLtKlC5Sc
tie                 ,0.41311243    ,0.55268604    ,0.4767518  ,0.99155533,10.2        ,00:00:10.200,MGrLtKlC5Sc
tie                 ,0.41365564    ,0.5516785     ,0.47756025 ,0.992398  ,10.32       ,00:00:10.320,MGrLtKlC5Sc
tie                 ,0.41471413    ,0.5554159     ,0.47743714 ,0.9884238 ,10.44       ,00:00:10.440,MGrLtKlC5Sc
tie                 ,0.4156828     ,0.5538087     ,0.47794306 ,0.9889997 ,10.56       ,00:00:10.560,MGrLtKlC5Sc
tie                 ,0.41558135    ,0.55421185    ,0.4786958  ,0.98898625,10.68       ,00:00:10.680,MGrLtKlC5Sc
tie                 ,0.41550478    ,0.55415887    ,0.47853187 ,0.9910016 ,10.8        ,00:00:10.800,MGrLtKlC5Sc
tie                 ,0.41536558    ,0.55611867    ,0.47806966 ,0.98954934,10.92       ,00:00:10.920,MGrLtKlC5Sc
tie                 ,0.41614434    ,0.551261      ,0.4774499  ,0.9887455 ,11.04       ,00:00:11.040,MGrLtKlC5Sc
tie                 ,0.4163547     ,0.547044      ,0.47746164 ,0.9871907 ,11.16       ,00:00:11.160,MGrLtKlC5Sc
tie                 ,0.41586164    ,0.54532313    ,0.47736844 ,0.98805696,11.28       ,00:00:11.280,MGrLtKlC5Sc
tie                 ,0.41534573    ,0.54629743    ,0.47820824 ,0.9881493 ,11.4        ,00:00:11.400,MGrLtKlC5Sc
tie                 ,0.41421378    ,0.55086625    ,0.48677084 ,0.98690945,11.52       ,00:00:11.520,MGrLtKlC5Sc
tie                 ,0.4167248     ,0.5518364     ,0.48967478 ,0.98736095,11.64       ,00:00:11.640,MGrLtKlC5Sc
tie                 ,0.41797292    ,0.55245715    ,0.49076235 ,0.9880427 ,11.76       ,00:00:11.760,MGrLtKlC5Sc
tie                 ,0.41834658    ,0.5534042     ,0.49108502 ,0.9872013 ,11.88       ,00:00:11.880,MGrLtKlC5Sc
tie                 ,0.41838956    ,0.55310625    ,0.49115628 ,0.9872488 ,12.0        ,00:00:12.000,MGrLtKlC5Sc
tie                 ,0.41775507    ,0.5522185     ,0.49053204 ,0.9881598 ,12.12       ,00:00:12.120,MGrLtKlC5Sc
tie                 ,0.41661397    ,0.5523847     ,0.49021497 ,0.98592126,12.24       ,00:00:12.240,MGrLtKlC5Sc
tie                 ,0.41700506    ,0.5524707     ,0.4896713  ,0.9872745 ,12.36       ,00:00:12.360,MGrLtKlC5Sc
tie                 ,0.4177486     ,0.55027115    ,0.49022442 ,0.98874855,12.48       ,00:00:12.480,MGrLtKlC5Sc
tie                 ,0.41754463    ,0.55082667    ,0.4904085  ,0.9893123 ,12.6        ,00:00:12.600,MGrLtKlC5Sc
tie                 ,0.41736913    ,0.55210495    ,0.49059886 ,0.989105  ,12.72       ,00:00:12.720,MGrLtKlC5Sc
tie                 ,0.41711175    ,0.5517716     ,0.49053553 ,0.99000055,12.84       ,00:00:12.840,MGrLtKlC5Sc
tie                 ,0.4171423     ,0.5526855     ,0.49035382 ,0.98991406,12.96       ,00:00:12.960,MGrLtKlC5Sc
tie                 ,0.41755062    ,0.5537198     ,0.49023026 ,0.9896901 ,13.08       ,00:00:13.080,MGrLtKlC5Sc
tie                 ,0.4177949     ,0.5545583     ,0.4903451  ,0.98959744,13.2        ,00:00:13.200,MGrLtKlC5Sc
tie                 ,0.41771773    ,0.5554266     ,0.49058238 ,0.9892639 ,13.32       ,00:00:13.320,MGrLtKlC5Sc
tie                 ,0.41812027    ,0.5541991     ,0.4904807  ,0.9893273 ,13.44       ,00:00:13.440,MGrLtKlC5Sc
tie                 ,0.4180581     ,0.5538769     ,0.4906121  ,0.9905082 ,13.56       ,00:00:13.560,MGrLtKlC5Sc
tie                 ,0.41769624    ,0.5543935     ,0.49055642 ,0.99076   ,13.68       ,00:00:13.680,MGrLtKlC5Sc
tie                 ,0.4180352     ,0.55533606    ,0.49036258 ,0.99109113,13.8        ,00:00:13.800,MGrLtKlC5Sc
tie                 ,0.41821665    ,0.555172      ,0.49036005 ,0.9907606 ,13.92       ,00:00:13.920,MGrLtKlC5Sc
tie                 ,0.4186694     ,0.5546417     ,0.49053103 ,0.9896529 ,14.04       ,00:00:14.040,MGrLtKlC5Sc
tie                 ,0.4191083     ,0.5531655     ,0.490776   ,0.9888628 ,14.16       ,00:00:14.160,MGrLtKlC5Sc
tie                 ,0.41907328    ,0.55037177    ,0.49087173 ,0.9884322 ,14.28       ,00:00:14.280,MGrLtKlC5Sc
tie                 ,0.4195542     ,0.54567224    ,0.49094296 ,0.988289  ,14.4        ,00:00:14.400,MGrLtKlC5Sc
tie                 ,0.42133057    ,0.5383681     ,0.4913785  ,0.9900237 ,14.52       ,00:00:14.520,MGrLtKlC5Sc
tie                 ,0.42244497    ,0.53378445    ,0.49188244 ,0.98930216,14.64       ,00:00:14.640,MGrLtKlC5Sc
tie                 ,0.42415467    ,0.5324342     ,0.49250147 ,0.9876637 ,14.76       ,00:00:14.760,MGrLtKlC5Sc
tie                 ,0.42606828    ,0.52674955    ,0.4924622  ,0.989483  ,14.88       ,00:00:14.880,MGrLtKlC5Sc
tie                 ,0.42552835    ,0.52802575    ,0.4933393  ,0.98715603,15.0        ,00:00:15.000,MGrLtKlC5Sc
tie                 ,0.42542693    ,0.52634203    ,0.4934283  ,0.9877297 ,15.12       ,00:00:15.120,MGrLtKlC5Sc
tie                 ,0.42513       ,0.52649355    ,0.4934727  ,0.98751026,15.24       ,00:00:15.240,MGrLtKlC5Sc
tie                 ,0.4253544     ,0.52898985    ,0.49357787 ,0.98754215,15.36       ,00:00:15.360,MGrLtKlC5Sc
tie                 ,0.42477563    ,0.5316103     ,0.4931373  ,0.9878354 ,15.48       ,00:00:15.480,MGrLtKlC5Sc
tie                 ,0.42310822    ,0.5425143     ,0.49403358 ,0.9862889 ,15.6        ,00:00:15.600,MGrLtKlC5Sc
tie                 ,0.4231156     ,0.5441176     ,0.49357843 ,0.9895161 ,15.72       ,00:00:15.720,MGrLtKlC5Sc
tie                 ,0.42348212    ,0.5421987     ,0.49304444 ,0.99168134,15.84       ,00:00:15.840,MGrLtKlC5Sc
tie                 ,0.42221412    ,0.5468038     ,0.49329317 ,0.9888671 ,15.96       ,00:00:15.960,MGrLtKlC5Sc
tie                 ,0.4214122     ,0.54764223    ,0.4930851  ,0.98849714,16.08       ,00:00:16.080,MGrLtKlC5Sc
tie                 ,0.42109075    ,0.5483889     ,0.49288186 ,0.9884302 ,16.2        ,00:00:16.200,MGrLtKlC5Sc
tie                 ,0.42001772    ,0.5502313     ,0.49189866 ,0.988536  ,16.32       ,00:00:16.320,MGrLtKlC5Sc
tie                 ,0.41967806    ,0.5508756     ,0.49126247 ,0.98968065,16.44       ,00:00:16.440,MGrLtKlC5Sc
tie                 ,0.4192015     ,0.5500125     ,0.49118978 ,0.99072504,16.56       ,00:00:16.560,MGrLtKlC5Sc
tie                 ,0.41873452    ,0.5505451     ,0.49123728 ,0.9892148 ,16.68       ,00:00:16.680,MGrLtKlC5Sc
tie                 ,0.41951382    ,0.5494219     ,0.49141872 ,0.9893861 ,16.8        ,00:00:16.800,MGrLtKlC5Sc
tie                 ,0.42005336    ,0.54962254    ,0.49169862 ,0.9881593 ,16.92       ,00:00:16.920,MGrLtKlC5Sc
tie                 ,0.4200075     ,0.5502799     ,0.49152905 ,0.98727965,17.04       ,00:00:17.040,MGrLtKlC5Sc
tie                 ,0.42027918    ,0.54883504    ,0.49178553 ,0.98817754,17.16       ,00:00:17.160,MGrLtKlC5Sc
tie                 ,0.4199523     ,0.5488485     ,0.49188992 ,0.9879404 ,17.28       ,00:00:17.280,MGrLtKlC5Sc
tie                 ,0.42012048    ,0.5487531     ,0.49198213 ,0.98762274,17.4        ,00:00:17.400,MGrLtKlC5Sc
tie                 ,0.42017922    ,0.5482647     ,0.49170318 ,0.98853683,17.52       ,00:00:17.520,MGrLtKlC5Sc
tie                 ,0.4199236     ,0.5488344     ,0.49165887 ,0.9883157 ,17.64       ,00:00:17.640,MGrLtKlC5Sc
tie                 ,0.41981906    ,0.5483226     ,0.49162915 ,0.9889865 ,17.76       ,00:00:17.760,MGrLtKlC5Sc
tie                 ,0.4198537     ,0.54875535    ,0.49158818 ,0.9890832 ,17.88       ,00:00:17.880,MGrLtKlC5Sc
tie                 ,0.41975236    ,0.5491286     ,0.4915645  ,0.98932433,18.0        ,00:00:18.000,MGrLtKlC5Sc
tie                 ,0.41990668    ,0.5505891     ,0.49134895 ,0.9896165 ,18.12       ,00:00:18.120,MGrLtKlC5Sc
tie                 ,0.41973338    ,0.5512749     ,0.49126187 ,0.9898982 ,18.24       ,00:00:18.240,MGrLtKlC5Sc
tie                 ,0.41936466    ,0.55129987    ,0.49158168 ,0.9897768 ,18.36       ,00:00:18.360,MGrLtKlC5Sc
tie                 ,0.41893288    ,0.5527578     ,0.49131164 ,0.98948246,18.48       ,00:00:18.480,MGrLtKlC5Sc
tie                 ,0.41881463    ,0.55285716    ,0.4910585  ,0.9890145 ,18.6        ,00:00:18.600,MGrLtKlC5Sc
tie                 ,0.419422      ,0.55261797    ,0.49118248 ,0.9894564 ,18.72       ,00:00:18.720,MGrLtKlC5Sc
tie                 ,0.41947326    ,0.55503863    ,0.49111906 ,0.98721707,18.84       ,00:00:18.840,MGrLtKlC5Sc
tie                 ,0.41912547    ,0.5576413     ,0.49048325 ,0.98951805,18.96       ,00:00:18.960,MGrLtKlC5Sc
tie                 ,0.41670266    ,0.5650466     ,0.4904116  ,0.9886669 ,19.08       ,00:00:19.080,MGrLtKlC5Sc
tie                 ,0.4180192     ,0.5658881     ,0.48070538 ,0.99261564,19.2        ,00:00:19.200,MGrLtKlC5Sc
tie                 ,0.41609928    ,0.5682974     ,0.47802687 ,0.9941813 ,19.32       ,00:00:19.320,MGrLtKlC5Sc
tie                 ,0.41518313    ,0.56960636    ,0.4772286  ,0.9939616 ,19.44       ,00:00:19.440,MGrLtKlC5Sc
tie                 ,0.4151996     ,0.569132      ,0.4778658  ,0.9938329 ,19.56       ,00:00:19.560,MGrLtKlC5Sc
tie                 ,0.4144277     ,0.5708194     ,0.48671025 ,0.990126  ,19.68       ,00:00:19.680,MGrLtKlC5Sc
tie                 ,0.4165129     ,0.5691761     ,0.48906153 ,0.99015   ,19.8        ,00:00:19.800,MGrLtKlC5Sc
tie                 ,0.41869554    ,0.56619644    ,0.49049523 ,0.9906931 ,19.92       ,00:00:19.920,MGrLtKlC5Sc
tie                 ,0.41909426    ,0.5626595     ,0.49123514 ,0.99022716,20.04       ,00:00:20.040,MGrLtKlC5Sc
tie                 ,0.4191573     ,0.5609712     ,0.49173433 ,0.9883934 ,20.16       ,00:00:20.160,MGrLtKlC5Sc
tie                 ,0.41977164    ,0.5592871     ,0.49140596 ,0.98856884,20.28       ,00:00:20.280,MGrLtKlC5Sc
tie                 ,0.4198552     ,0.556728      ,0.49131745 ,0.9892384 ,20.4        ,00:00:20.400,MGrLtKlC5Sc
tie                 ,0.41943994    ,0.55520785    ,0.49132925 ,0.99073017,20.52       ,00:00:20.520,MGrLtKlC5Sc
tie                 ,0.41887242    ,0.55643994    ,0.49088806 ,0.990906  ,20.64       ,00:00:20.640,MGrLtKlC5Sc
tie                 ,0.41807967    ,0.55686903    ,0.49064273 ,0.9903848 ,20.76       ,00:00:20.760,MGrLtKlC5Sc
