id         ,object_id,object_name                      ,time_seconds,left         ,top           ,right      ,bottom
c2B1ghS1fOE,15d560a6 ,hat                              ,96.0        ,0.42135862   ,0.079943284   ,0.5119833  ,0.20355599
c2B1ghS1fOE,15d560a6 ,hat                              ,96.12       ,0.42183065   ,0.07657614    ,0.51245564 ,0.20018736
c2B1ghS1fOE,15d560a6 ,hat                              ,96.24       ,0.42223606   ,0.07268075    ,0.5128611  ,0.19629186
c2B1ghS1fOE,15d560a6 ,hat                              ,96.36       ,0.4225092    ,0.068502545   ,0.5131342  ,0.19211365
c2B1ghS1fOE,15d560a6 ,hat                              ,96.48       ,0.42265764   ,0.06421368    ,0.51328266 ,0.18782479
c2B1ghS1fOE,15d560a6 ,hat                              ,96.6        ,0.43250474   ,0.053300854   ,0.5112943  ,0.18515354
c2B1ghS1fOE,15d560a6 ,hat                              ,96.72       ,0.42871115   ,0.037878856   ,0.5087836  ,0.17707235
c2B1ghS1fOE,15d560a6 ,hat                              ,96.84       ,0.4171505    ,0.025370218   ,0.5014079  ,0.14272574
c2B1ghS1fOE,15d560a6 ,hat                              ,96.96       ,0.39981943   ,0.0057945764  ,0.49164742 ,0.14202823
c2B1ghS1fOE,698d80a6 ,hat                              ,93.36       ,0.013872601  ,0.001670599   ,0.16207784 ,0.091852084
c2B1ghS1fOE,698d80a6 ,hat                              ,93.48       ,0.0148422895 ,0.0013893172  ,0.16327943 ,0.091666944
c2B1ghS1fOE,698d80a6 ,hat                              ,93.6        ,0.015605117  ,3.7851616e-05 ,0.16404259 ,0.09031562
c2B1ghS1fOE,698d80a6 ,hat                              ,93.72       ,0.01769225   ,0.0           ,0.16612975 ,0.087756366
c2B1ghS1fOE,698d80a6 ,hat                              ,93.84       ,0.021320486  ,0.0           ,0.1632302  ,0.084551014
c2B1ghS1fOE,698d80a6 ,hat                              ,93.96       ,0.018063657  ,0.0           ,0.15950885 ,0.08222781
c2B1ghS1fOE,698d80a6 ,hat                              ,94.08       ,0.0136825675 ,0.0           ,0.16157605 ,0.08280604
c2B1ghS1fOE,698d80a6 ,hat                              ,94.2        ,0.013398866  ,0.0           ,0.16179715 ,0.08001844
c2B1ghS1fOE,698d80a6 ,hat                              ,94.32       ,0.008392319  ,0.0           ,0.18736327 ,0.0945943
c2B1ghS1fOE,515a63b0 ,top                              ,93.36       ,0.55738634   ,0.29995617    ,0.7642203  ,0.6058682
c2B1ghS1fOE,515a63b0 ,top                              ,93.48       ,0.56021446   ,0.29215226    ,0.76956743 ,0.62581146
c2B1ghS1fOE,515a63b0 ,top                              ,93.6        ,0.56417173   ,0.28721616    ,0.7847946  ,0.61234313
c2B1ghS1fOE,515a63b0 ,top                              ,93.72       ,0.566311     ,0.2813368     ,0.78664565 ,0.6063459
c2B1ghS1fOE,515a63b0 ,top                              ,93.84       ,0.55648595   ,0.2756186     ,0.8040093  ,0.60200167
c2B1ghS1fOE,515a63b0 ,top                              ,93.96       ,0.5601333    ,0.27381644    ,0.79846406 ,0.5946232
c2B1ghS1fOE,515a63b0 ,top                              ,94.08       ,0.5625886    ,0.26926935    ,0.79113054 ,0.5831268
c2B1ghS1fOE,515a63b0 ,top                              ,94.2        ,0.566038     ,0.2594434     ,0.78663605 ,0.5761402
c2B1ghS1fOE,515a63b0 ,top                              ,94.32       ,0.5673537    ,0.2514973     ,0.7820683  ,0.573267
c2B1ghS1fOE,515a63b0 ,top                              ,94.44       ,0.5668775    ,0.24464779    ,0.77643853 ,0.56243014
c2B1ghS1fOE,515a63b0 ,top                              ,94.56       ,0.5698925    ,0.24041198    ,0.7683264  ,0.55518746
c2B1ghS1fOE,515a63b0 ,top                              ,94.68       ,0.56784195   ,0.23565862    ,0.76641184 ,0.5518669
c2B1ghS1fOE,515a63b0 ,top                              ,94.8        ,0.5676289    ,0.23514582    ,0.765377   ,0.55153704
c2B1ghS1fOE,515a63b0 ,top                              ,94.92       ,0.56410456   ,0.24102993    ,0.76494396 ,0.55138606
c2B1ghS1fOE,515a63b0 ,top                              ,95.04       ,0.5633123    ,0.2424661     ,0.7560994  ,0.55688864
c2B1ghS1fOE,515a63b0 ,top                              ,95.16       ,0.55529684   ,0.24510123    ,0.74981415 ,0.5577983
c2B1ghS1fOE,515a63b0 ,top                              ,95.28       ,0.5597985    ,0.2496037     ,0.738109   ,0.5529168
c2B1ghS1fOE,515a63b0 ,top                              ,95.4        ,0.5607119    ,0.24996354    ,0.7352707  ,0.56211853
c2B1ghS1fOE,515a63b0 ,top                              ,95.52       ,0.56013495   ,0.25894353    ,0.7338424  ,0.5634302
c2B1ghS1fOE,515a63b0 ,top                              ,95.64       ,0.5579096    ,0.25901487    ,0.7332303  ,0.5623729
c2B1ghS1fOE,515a63b0 ,top                              ,95.76       ,0.5549605    ,0.2575417     ,0.7306985  ,0.55876815
c2B1ghS1fOE,515a63b0 ,top                              ,95.88       ,0.5503412    ,0.25068316    ,0.7234922  ,0.5531961
c2B1ghS1fOE,515a63b0 ,top                              ,96.0        ,0.5473509    ,0.2428837     ,0.7159983  ,0.5576057
c2B1ghS1fOE,515a63b0 ,top                              ,96.12       ,0.54337364   ,0.2395057     ,0.7121162  ,0.5547432
c2B1ghS1fOE,515a63b0 ,top                              ,96.24       ,0.54048425   ,0.2364025     ,0.7092337  ,0.5516774
c2B1ghS1fOE,515a63b0 ,top                              ,96.36       ,0.53956574   ,0.23342119    ,0.70831573 ,0.5486988
c2B1ghS1fOE,515a63b0 ,top                              ,96.48       ,0.5396836    ,0.23053858    ,0.70843357 ,0.5458163
c2B1ghS1fOE,515a63b0 ,top                              ,96.6        ,0.54193926   ,0.22390279    ,0.70265263 ,0.52890086
c2B1ghS1fOE,515a63b0 ,top                              ,96.72       ,0.54061043   ,0.22014473    ,0.70073783 ,0.523579
c2B1ghS1fOE,515a63b0 ,top                              ,96.84       ,0.54047215   ,0.21585071    ,0.7006263  ,0.51867557
c2B1ghS1fOE,515a63b0 ,top                              ,96.96       ,0.53530353   ,0.21655677    ,0.695904   ,0.52683794
c2B1ghS1fOE,0a2b13c0 ,person                           ,93.6        ,0.36074215   ,0.11574167    ,0.5923137  ,0.35955572
c2B1ghS1fOE,0a2b13c0 ,person                           ,93.72       ,0.3609372    ,0.11389167    ,0.5921877  ,0.3569484
c2B1ghS1fOE,0a2b13c0 ,person                           ,93.84       ,0.35637814   ,0.11388561    ,0.5876282  ,0.35694125
c2B1ghS1fOE,0a2b13c0 ,person                           ,93.96       ,0.34680092   ,0.108492315   ,0.577349   ,0.34534454
c2B1ghS1fOE,0a2b13c0 ,person                           ,94.08       ,0.34359404   ,0.10500985    ,0.5740684  ,0.34117377
c2B1ghS1fOE,0a2b13c0 ,person                           ,94.2        ,0.33726928   ,0.09109025    ,0.5777662  ,0.34693313
c2B1ghS1fOE,0a2b13c0 ,person                           ,94.32       ,0.3439963    ,0.09145989    ,0.5675841  ,0.33340824
c2B1ghS1fOE,0a2b13c0 ,person                           ,94.44       ,0.34447166   ,0.087239206   ,0.5664675  ,0.3276349
c2B1ghS1fOE,0a2b13c0 ,person                           ,94.56       ,0.3447842    ,0.08369114    ,0.56666785 ,0.32397738
c2B1ghS1fOE,0a2b13c0 ,person                           ,94.68       ,0.345406     ,0.074836805   ,0.57219887 ,0.33301514
c2B1ghS1fOE,0a2b13c0 ,person                           ,94.8        ,0.34709376   ,0.076166876   ,0.5736731  ,0.33448887
c2B1ghS1fOE,0a2b13c0 ,person                           ,94.92       ,0.3474566    ,0.07925674    ,0.5740203  ,0.33758926
c2B1ghS1fOE,0a2b13c0 ,person                           ,95.04       ,0.3459411    ,0.08298255    ,0.58082306 ,0.36184776
c2B1ghS1fOE,0a2b13c0 ,person                           ,95.16       ,0.34669268   ,0.090739734   ,0.58182883 ,0.3698843
c2B1ghS1fOE,0a2b13c0 ,person                           ,95.28       ,0.34641498   ,0.09427795    ,0.5815698  ,0.37344304
c2B1ghS1fOE,0a2b13c0 ,person                           ,95.4        ,0.36902347   ,0.08992702    ,0.5739046  ,0.38642523
c2B1ghS1fOE,0a2b13c0 ,person                           ,95.52       ,0.3739983    ,0.091392376   ,0.5765272  ,0.3885618
c2B1ghS1fOE,0a2b13c0 ,person                           ,95.64       ,0.37476996   ,0.091394514   ,0.577127   ,0.38861296
c2B1ghS1fOE,0a2b13c0 ,person                           ,95.76       ,0.40092063   ,0.08475093    ,0.57187545 ,0.40162215
c2B1ghS1fOE,0a2b13c0 ,person                           ,95.88       ,0.40793613   ,0.084837325   ,0.57612294 ,0.4028064
c2B1ghS1fOE,0a2b13c0 ,person                           ,96.0        ,0.40984052   ,0.0821933     ,0.57782495 ,0.4002427
c2B1ghS1fOE,0a2b13c0 ,person                           ,96.12       ,0.4142546    ,0.069102824   ,0.5837412  ,0.39368257
c2B1ghS1fOE,0a2b13c0 ,person                           ,96.24       ,0.41600746   ,0.061686702   ,0.5855355  ,0.38665634
c2B1ghS1fOE,0a2b13c0 ,person                           ,96.36       ,0.4157318    ,0.055733897   ,0.5852628  ,0.3807317
c2B1ghS1fOE,0a2b13c0 ,person                           ,96.48       ,0.4019285    ,0.06317444    ,0.53873396 ,0.3530776
c2B1ghS1fOE,0a2b13c0 ,person                           ,96.6        ,0.38458845   ,0.056962434   ,0.51840496 ,0.34333658
c2B1ghS1fOE,0a2b13c0 ,person                           ,96.72       ,0.35968623   ,0.03575508    ,0.56612444 ,0.3324045
c2B1ghS1fOE,0a2b13c0 ,person                           ,96.84       ,0.36939895   ,0.020069875   ,0.56843287 ,0.3166885
c2B1ghS1fOE,0a2b13c0 ,person                           ,96.96       ,0.3717212    ,0.011966342   ,0.5702015  ,0.30785602
c2B1ghS1fOE,ca1ac3a6 ,person                           ,93.96       ,0.53402704   ,0.12874073    ,0.81093955 ,0.8861993
c2B1ghS1fOE,ca1ac3a6 ,person                           ,94.08       ,0.5335944    ,0.12500563    ,0.8101575  ,0.88195086
c2B1ghS1fOE,ca1ac3a6 ,person                           ,94.2        ,0.53511244   ,0.11688964    ,0.81167495 ,0.87383413
c2B1ghS1fOE,ca1ac3a6 ,person                           ,94.32       ,0.51000315   ,0.21293119    ,0.78788555 ,0.8539084
c2B1ghS1fOE,ca1ac3a6 ,person                           ,94.44       ,0.502746     ,0.2242043     ,0.78012645 ,0.85676426
c2B1ghS1fOE,ca1ac3a6 ,person                           ,94.56       ,0.5003377    ,0.22299391    ,0.7776841  ,0.85498244
c2B1ghS1fOE,ca1ac3a6 ,person                           ,94.68       ,0.50681025   ,0.21815659    ,0.7722969  ,0.87465775
c2B1ghS1fOE,ca1ac3a6 ,person                           ,94.8        ,0.5087941    ,0.22079134    ,0.77295995 ,0.8789918
c2B1ghS1fOE,ca1ac3a6 ,person                           ,94.92       ,0.509443     ,0.22224325    ,0.7735129  ,0.8805671
c2B1ghS1fOE,ca1ac3a6 ,person                           ,95.04       ,0.49605533   ,0.22548375    ,0.7799177  ,0.8904749
c2B1ghS1fOE,ca1ac3a6 ,person                           ,95.16       ,0.49277788   ,0.22966446    ,0.777841   ,0.8949216
c2B1ghS1fOE,ca1ac3a6 ,person                           ,95.28       ,0.49011052   ,0.23043689    ,0.7752601  ,0.8957132
c2B1ghS1fOE,ca1ac3a6 ,person                           ,95.4        ,0.47374183   ,0.20864668    ,0.7627715  ,0.89197993
c2B1ghS1fOE,ca1ac3a6 ,person                           ,95.52       ,0.464878     ,0.19927515    ,0.7539381  ,0.88389695
c2B1ghS1fOE,ca1ac3a6 ,person                           ,95.64       ,0.46012765   ,0.19557223    ,0.74919    ,0.8802873
c2B1ghS1fOE,ca1ac3a6 ,person                           ,95.76       ,0.46759933   ,0.22299755    ,0.757119   ,0.8756066
c2B1ghS1fOE,ca1ac3a6 ,person                           ,95.88       ,0.47262383   ,0.22979689    ,0.7617187  ,0.87998164
c2B1ghS1fOE,ca1ac3a6 ,person                           ,96.0        ,0.47434753   ,0.23089653    ,0.76341236 ,0.88090974
c2B1ghS1fOE,ca1ac3a6 ,person                           ,96.12       ,0.44871587   ,0.2249375     ,0.7489274  ,0.87392294
c2B1ghS1fOE,ca1ac3a6 ,person                           ,96.24       ,0.43689278   ,0.22029224    ,0.7376331  ,0.8689302
c2B1ghS1fOE,ca1ac3a6 ,person                           ,96.36       ,0.43111718   ,0.21611787    ,0.7318955  ,0.8647309
c2B1ghS1fOE,ca1ac3a6 ,person                           ,96.48       ,0.42533413   ,0.18729897    ,0.839859   ,0.89199567
c2B1ghS1fOE,ca1ac3a6 ,person                           ,96.6        ,0.4531327    ,0.19860514    ,0.8119031  ,0.87662077
c2B1ghS1fOE,ca1ac3a6 ,person                           ,96.72       ,0.4500589    ,0.1976841     ,0.79852223 ,0.8820632
c2B1ghS1fOE,ca1ac3a6 ,person                           ,96.84       ,0.4678075    ,0.19774933    ,0.76019245 ,0.8599663
c2B1ghS1fOE,ca1ac3a6 ,person                           ,96.96       ,0.46255124   ,0.19163488    ,0.75039864 ,0.85153455
c2B1ghS1fOE,6be076b3 ,shorts                           ,94.44       ,0.902149     ,0.24140121    ,1.0        ,0.85659206
c2B1ghS1fOE,6be076b3 ,shorts                           ,94.56       ,0.89035344   ,0.25353482    ,0.99999964 ,0.8454238
c2B1ghS1fOE,6be076b3 ,shorts                           ,94.68       ,0.88301766   ,0.26754686    ,0.99981654 ,0.8435048
c2B1ghS1fOE,6be076b3 ,shorts                           ,94.8        ,0.875164     ,0.28201166    ,0.9996903  ,0.85224855
c2B1ghS1fOE,6be076b3 ,shorts                           ,94.92       ,0.8689666    ,0.2712654     ,0.99951035 ,0.8594775
